conceptUri,preferredLabel,altLabels
http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,ingénieur intégration/ingénieure intégration,ingénieure intégration des technologies de l'information et de la communication|ingénieure intégration|ingénieure informatique|ingénieur intégration des TIC|ingénieure intégration des TIC|ingénieur informatique|ingénieur intégration|ingénieur intégration des technologies de l'information et de la communication
http://data.europa.eu/esco/occupation/07c2287f-3caa-4128-b7c8-59801084d931,créateur de marionnette/créatrice de marionnette,créateur de marionnette|créateur de marionnettes/créatrice de marionnettes|créatrice de marionnette|créateur de marionnettes|créatrice de marionnettes
http://data.europa.eu/esco/occupation/0a3c2d5b-e1f9-4200-9288-62bf3fed3310,gestionnaire des adhérents,
http://data.europa.eu/esco/occupation/07d4a2fa-e278-4f32-8cf9-9c01fc660369,opérateur de presse flexographique/opératrice de presse flexographique,opérateur de presse flexographique|opératrice de presse flexographique
http://data.europa.eu/esco/occupation/092fdeeb-a76f-4ed2-b248-90fd6eaaffef,spécialiste de l’optimisation des moteurs de recherche,conseiller en optimisation des moteurs de recherche|expert de l'optimisation des moteurs de recherche|conseillère en optimisation des moteurs de recherche|experte de l'optimisation des moteurs de recherche|spécialiste optimisation de moteurs de recherche
http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,analyste-testeur informatique/analyste-testeuse informatique,analyste-testeuse informatique|analyste-testeur en informatique/analyste-testeuse en informatique|analyste-testeur en informatique|analyste-testeur informatique|analyste-testeuse en informatique
http://data.europa.eu/esco/occupation/0a94df75-6e31-4277-a326-1b01e56b6cb3,facteur d’instruments de musique à cordes/factrice d’instruments de musique à cordes,facteur d’instruments de musique à cordes|factrice d’instruments de musique à cordes
http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1,professeur de golf/professeure de golf,professeur de golf|professeure de golf
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,conseiller en valeurs mobilières/conseillère en valeurs mobilières,conseillère en valeurs mobilières|conseiller en valeurs mobilières
http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457,directeur régional/directrice régionale,directrice régionale|directeur régional
http://data.europa.eu/esco/occupation/099a901f-91a7-4d26-af2e-f385247dcf20,conseiller en pièces détachées/conseillère en pièces détachées,vendeur-conseil en pièces détachées|conseiller en pièces détachées|magasinier en pièces détachées|magasinière en pièces détachées|conseillère en pièces détachées|vendeuse-conseil en pièces détachées
http://data.europa.eu/esco/occupation/0959cd1d-f6c8-4362-939a-ad7d5f75d659,enseignant-chercheur en économie/enseignante-chercheuse en économie,enseignant-chercheur en économie|enseignante-chercheuse en économie
http://data.europa.eu/esco/occupation/09e070ce-0afe-40bb-be90-530e5d42cdbd,évaluateur en énergie domestique/évaluatrice en énergie domestique,évaluatrice en énergie domestique|évaluateur en énergie domestique
http://data.europa.eu/esco/occupation/095169ac-feee-4fcf-bff7-222ab6d84bc4,acheteur de café vert/acheteuse de café vert,acheteuse de café vert|acheteur de café vert|acheteuse de café non grillé|acheteur de café non grillé|acheteuse de café marchand|acheteur de café marchand
http://data.europa.eu/esco/occupation/0a7b874b-e5c0-4dea-8b88-dadba9efee1d,négociant grossiste en parfumerie et produits de beauté/négociante grossiste en parfumerie et produits de beauté,négociante grossiste en parfumerie et produits de beauté|négociant grossiste en parfumerie et produits de beauté
http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,superviseur de plombiers/superviseuse de plombiers,chef d'équipe plombier|superviseuse de plombiers|chef d'équipe plombière|cheffe d'équipe plombière|superviseur de plombiers
http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7,analyste prêt bancaire,analyste de crédits et risques bancaires
http://data.europa.eu/esco/occupation/0abed785-00f8-4692-9f5f-f2b56efdb829,massothérapeute animalier/massothérapeute animalière,massothérapeute animalier|massothérapeute animalière|massothérapiste animal|massothérapiste animalier
http://data.europa.eu/esco/occupation/07ba3429-cccd-435b-a7d0-c02ba962bbd9,fabricant de chaussures sur mesure/fabricante de chaussures sur mesure,bottière|fabricante de chaussures sur mesure|fabricant de chaussures sur mesure|bottier
http://data.europa.eu/esco/occupation/0a5001af-ce4b-4787-92e8-62af70089e53,monteur à la main/monteuse à la main,monteuse à la main|monteur à la main
http://data.europa.eu/esco/occupation/0a7e24a8-19bd-4b45-83f0-f05d8fedf62d,riveteur/riveteuse,riveuse|riveteur|riveur|riveteuse
http://data.europa.eu/esco/occupation/0a5356bc-7f81-4e40-971d-c1dc789c5fb4,assistant maternel à domicile/assistante maternelle à domicile,assistant maternelle en crèche d'entreprise|assistante maternelle en crèche d'entreprise|puéricultrice en crèche d'entreprise|puériculteur en crèche d'entreprise
http://data.europa.eu/esco/occupation/0ac8fe65-32e6-4c25-8345-2b87bc7b2698,spécialiste de moteurs d’avion,
http://data.europa.eu/esco/occupation/0ba06640-e0ac-4911-9e43-289a8e41651e,formateur en entreprise/formatrice en entreprise,formatrice en entreprise|formateur interne/formatrice interne|formateur interne|formatrice interne|formateur en entreprise
http://data.europa.eu/esco/occupation/0b6e1a0d-63fe-42d4-8dff-2ff187a9fea9,technicien en systèmes hydrauliques/technicienne en systèmes hydrauliques,technicien en systèmes hydrauliques|technicienne en systèmes hydrauliques
http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,auxiliaire de soins aux animaux,assistant vétérinaire|assistante vétérinaire|préposé aux soins animaux|préposée aux soins animaux|auxiliaire de soins animaux
http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,entraîneur de boxe/entraîneuse de boxe,entraîneuse de boxe|entraîneur de boxe
http://data.europa.eu/esco/occupation/0b5e4142-90ad-48a6-8407-ed47b2664954,installateur de portes/installatrice de portes,installatrice de portes|poseuse de portes|installateur de portes|poseur de portes
http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43,capitaine de frégate,
http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e,technicien médical des services d’urgence/technicienne médicale des services d’urgence,technicienne médicale des services d'urgence|technicien médical des services d'urgence|infirmier-anesthésiste urgentiste|infirmière-anesthésiste urgentiste
http://data.europa.eu/esco/occupation/0b2d3242-22a3-4de5-bd29-efd39cdf2c31,thérapeute animalier/thérapeute animalière,hydrothérapeute pour chien|thérapeute animaler|thérapeute animalière
http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2,employé de magasin/employée de magasin,employée de magasin|assistante de magasin|employé de boutique|employée de boutique|assistant de magasin|employé de magasin
http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128,historien/historienne,historienne d'art|historien d'art/historienne d'art|historien|historien d'art|historienne
http://data.europa.eu/esco/occupation/0ea5fdff-074c-4094-98b9-04432361e4d9,conducteur de grue à tour/conductrice de grue à tour,conducteur de grue marteau/conductrice de grue marteau|conductrice de grue marteau|conducteur de grue marteau|conductrice de grue pylône|conducteur de grue sapine/conductrice de grue sapine|conductrice de grue sapine|conducteur de grue pylône/conductrice de grue pylône|conducteur de grue à tour|conducteur de grue sapine|conductrice de grue à tour|conducteur de grue pylône
http://data.europa.eu/esco/occupation/0da51178-e386-4534-ae71-15ba789ad756,blanchisseur industriel/blanchisseuse industrielle,blanchisseuse industrielle|ouvrière spécialisée en blanchisserie|ouvrier spécialisé en blanchisserie/ouvrière spécialisée en blanchisserie|agente de production en blanchisserie industrielle|employé de blanchisserie industrielle/employée de blanchisserie industrielle|blanchisseur industriel|ouvrier spécialisé en blanchisserie|agent de production en blanchisserie industrielle/agente de production en blanchisserie industrielle|laveur en blanchisserie industrielle|employé de blanchisserie industrielle|agent de production en blanchisserie industrielle|laveur en blanchisserie industrielle/laveuse en blanchisserie industrielle|employée de blanchisserie industrielle|laveuse en blanchisserie industrielle
http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,superviseur trafic aérien/superviseuse trafic aérien,superviseur trafic aérien|coordinatrice des opérations de fret aérien|superviseuse trafic aérien|coordinateur des opérations de fret aérien
http://data.europa.eu/esco/occupation/0e09c42d-bff2-4c35-8e1f-639a6dddaa5d,aléseur/aléseuse,aléseur pointeur|opérateur sur aléseuse|aléseuse|aléseuse pointeuse|aléseur|opératrice sur aléseuse
http://data.europa.eu/esco/occupation/0c408028-c48f-4df8-ba5d-c3d3be15f5a2,chauffeur-livreur/chauffeuse-livreuse,conducteur-livreur de marchandises|conductrice-livreuse|livreuse de marchandises à domicile|conducteur-livreur/conductrice-livreuse|livreur de marchandises à domicile/livreuse de marchandises à domicile|conductrice-livreuse de marchandises|conductrice livreuse poids lourds|conducteur-livreur|chauffeur-livreur|livreur de marchandises à domicile|livreur en alimentation/livreuse en alimentation|conducteur livreur poids lourds|livreur en alimentation|conducteur-livreur de marchandises/conductrice-livreuse de marchandises|chauffeuse-livreuse|livreuse en alimentation|conducteur livreur poids lourds/conductrice livreuse poids lourds
http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,conducteur de four à chaux/conductrice de four à chaux,conducteur de four à chaux|opérateur de four à chaux|opératrice de four à chaux|conductrice de four à chaux|opérateur de four à chaux/opératrice de four à chaux
http://data.europa.eu/esco/occupation/0d7ae791-653e-4297-9f61-8bad87f61d57,technicien de la météorologie/technicienne de la météorologie,technicien d'exploitation de la météorologie|spécialiste météorologie et océanographie|technicien de la météorologie|technicienne d'exploitation de la météorologie|technicienne de la météorologie
http://data.europa.eu/esco/occupation/0dae04a4-fa4c-40d3-8518-122cc0f7bfcf,opérateur de fabrication pharmaceutique - spécialité granulation/opératrice de fabrication pharmaceutique - spécialité granulation,opérateur de fabrication pharmaceutique - spécialité granulation|opératrice de fabrication pharmaceutique - spécialité granulation
http://data.europa.eu/esco/occupation/0dce2f9b-eda5-4dc4-ba74-36eeed8c9a44,audiodescripteur/audiodescriptrice,traducteur d'images|descripteur|descripteur/descriptrice|traductrice d'images|audiodescriptrice|audiodescripteur|descriptrice|traducteur d'images/ traductrice d'images
http://data.europa.eu/esco/occupation/0d21a30d-25d9-427b-b8e4-339408425ff5,directeur de production dans l'industrie chimique/directrice de production dans l'industrie chimique,directrice de production dans l'industrie chimique|directeur de production dans l'industrie chimique|responsable de production chimie
http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,spécialiste de l’investigation numérique,professionnel de l'investigation informatique|expert en investigation numérique|professionnelle de l'investigation informatique|professionnelle de l'investigation numérique|professionnel l'investigation numérique|spécialiste de l'investigation informatique
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,consultant en sécurité informatique/consultante en sécurité informatique,conseillère sur la sécurité des technologies de l'information et de la communication|conseiller sur la sécurité des technologies de l'information et de la communication|consultant en sécurité des technologies de l'information et de la communication|conseiller en sécurité informatique|consultante en sécurité des TIC|consultante en sécurité des technologies de l'information et de la communication|conseillère sur la sécurité des TIC|consultante en sécurité informatique|conseiller sur la sécurité des TIC|consultant en sécurité informatique|consultant en sécurité des TIC|conseillère en sécurité informatique
