conceptUri,preferredLabel,altLabels
http://data.europa.eu/esco/skill/368e5db0-ecca-4694-b116-3bb0f238d10c,assembler des capteurs,
http://data.europa.eu/esco/skill/367165b1-fb00-4e55-a8ba-99b2510718b6,opérations sur les quais,opérations portuaires
http://data.europa.eu/esco/skill/36a48e03-4466-4ea3-b463-cbce02cbd7bb,superviser la maintenance régulière des équipements de cuisine,contrôler l’utilisation et la maintenance adéquates des équipements de cuisine|superviser l’entretien régulier des équipements de cuisine|veiller à l’utilisation et à la maintenance adéquates des équipements de cuisine
http://data.europa.eu/esco/skill/37236b8f-0fdc-43eb-bcd3-f4f11864da5a,superviser le mouvement d'un artefact,
http://data.europa.eu/esco/skill/367c240d-5f34-423a-86b1-866ad27206ea,convertir des documents du format analogique au format numérique,numériser des documents  scanner des documents  utiliser un convertisseur analogique-numérique|créer des documents au format numérique|convertir un document du format analogique au format numérique|convertir les documents du format analogique au format numérique
http://data.europa.eu/esco/skill/371b386d-128f-4484-a6d7-fee0d5781314,utiliser l'art dans un contexte thérapeutique,
http://data.europa.eu/esco/skill/36dc0b74-84ee-4be2-a91c-0a91b4576a21,appliquer les techniques de contrôle qualité des articles chaussants et articles en cuir,
http://data.europa.eu/esco/skill/36ca973f-7997-46f6-82f2-75277a003f45,exécuter des dessins de construction d'un décor,
http://data.europa.eu/esco/skill/36bca324-45b8-4a90-925c-9f61f6b7bed4,préparer des modèles de prix de revient majoré,
http://data.europa.eu/esco/skill/37055ceb-1234-4987-bc40-a3ccd59c5b26,utiliser un frontofocomètre,
http://data.europa.eu/esco/skill/36931cb7-ca3f-4be1-8428-f38eefc8e1ed,faire du marketing par courrier électronique,
http://data.europa.eu/esco/skill/365a6de0-49a4-44d5-ac01-ebf1c626fb22,gérer la coordination entre les départements d’un établissement hôtelier,gérer la coordination entre les services d’un hôtel|superviser la coordination entre les services d’un hôtel|superviser la coordination entre les départements d’un établissement hôtelier
http://data.europa.eu/esco/skill/3703eac1-8941-4d14-b305-b03f653b08c8,créer des contenus d'information en ligne,
http://data.europa.eu/esco/skill/36fe44b2-af36-4467-9be8-601e64b3dbc7,assurer la liaison avec le personnel encadrant,
http://data.europa.eu/esco/skill/371d57e6-cc5f-4fc0-9c0c-58feb595cc5b,réaliser des essais de produits,
http://data.europa.eu/esco/skill/3716971c-6cb3-460b-b00a-eb027e9bf278,réaliser un traitement par ventouses,
http://data.europa.eu/esco/skill/36c394b9-42c0-41a1-bba0-bf74e9c33ca2,délivrer un traitement neuro-musculo-squelettique,
http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311,gérer le parc de navires,
http://data.europa.eu/esco/skill/371f44ba-4a83-4726-89d1-cb527d7ced5c,fournir des services de santé aux patients dans le cadre de la médecine générale,
http://data.europa.eu/esco/skill/36e9c099-614e-44f1-ab0a-5e6fda4a0763,entreprendre des inspections,
http://data.europa.eu/esco/skill/371d4ecb-4413-4d4c-9ffb-d3ad82f1f552,électroencéphalographie,
http://data.europa.eu/esco/skill/365c74da-c38d-42d7-ac9c-747e2e401dca,méthodes de suivi des stocks de carburant,
http://data.europa.eu/esco/skill/36c67907-7863-467e-99b3-a11d0c9448d2,exécuter des plans de vol,
http://data.europa.eu/esco/skill/3714d0e3-0246-4fe6-b341-8dbeeab836b9,gérer le temps dans la production agricole,
http://data.europa.eu/esco/skill/36966fbf-bbe2-4c3d-93cf-ca1d665f3012,essais physiques sur le cuir,
http://data.europa.eu/esco/skill/373be061-01a2-421b-abf0-269ac36e847d,comprendre un contexte,
http://data.europa.eu/esco/skill/3757c242-0042-4940-aedb-2af63e080dba,mettre en œuvre une intervention en situation de crise,
http://data.europa.eu/esco/skill/3727f0d3-da1b-4ce3-a9cb-efe6130fe41f,évaluer une contamination,
http://data.europa.eu/esco/skill/374dcbaf-1768-4fe2-9176-6642f88af46d,utiliser une machine de nettoyage de céréales,
http://data.europa.eu/esco/skill/37520413-563e-4d99-a14c-1c6dca3cf833,élaborer des directives de fabrication,
http://data.europa.eu/esco/skill/374062e6-29ce-4ccb-b492-9e82e0357176,communication interprofessionnelle dans le domaine psychosocial,
http://data.europa.eu/esco/skill/374ff115-fc97-4b64-afc1-86ef14a25e4d,souder des fils,
http://data.europa.eu/esco/skill/37624859-cbb6-43cb-a523-aa450877821a,écrire en latin,
http://data.europa.eu/esco/skill/37533674-1751-4c5c-882f-f0ff935a8cae,procédé de revêtement par trempage,
http://data.europa.eu/esco/skill/3761780c-a40f-409e-9320-4de0ec25472a,denrées alimentaires,
http://data.europa.eu/esco/skill/37b1b569-92cb-4afe-9d83-bb977114c423,enseigner les sciences vétérinaires,
http://data.europa.eu/esco/skill/3762949f-dddc-449b-b705-82518b4d0ec6,assembler des appareils photographiques,
http://data.europa.eu/esco/skill/37bc4dc0-1233-4008-98db-1116d0c1cfcc,définir les politiques de sécurité,
http://data.europa.eu/esco/skill/3795f2ca-7c0a-4a80-88d9-052c9d1b36c3,appareils photo,appareils photographiques
http://data.europa.eu/esco/skill/378caeec-10a0-4162-b75c-ab374a42e93d,achats électroniques,
http://data.europa.eu/esco/skill/378969fd-c740-4f96-9648-481a0590900e,aider les personnes en détresse qui appellent les services d’urgence,
http://data.europa.eu/esco/skill/37e5bf28-bb5a-478b-aa96-fce66cb742c3,négocier des productions artistiques,
http://data.europa.eu/esco/skill/3816bddd-0765-48d6-b972-0f9aa7296a46,poser du papier peint,poser de la tapisserie
http://data.europa.eu/esco/skill/37c18bea-df70-4522-a7dc-423450fc7d04,polir des pièces de joaillerie brutes,
http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,appliquer des techniques d’analyse statistique,appliquer une technique d’analyse statistique|mettre en œuvre des techniques d’analyse statistique|mettre en pratique des techniques d’analyse statistique|appliquer des techniques statistiques|appliquer des méthodes d’analyse statistique|employer des techniques d’analyse statistique
http://data.europa.eu/esco/skill/37838e04-ac5f-43a5-82d0-35f42351fd60,donner des conseils sur l'amélioration de la sécurité,
http://data.europa.eu/esco/skill/3782a625-52c2-46c7-b585-35ba4ddc4a1d,habileté créative manuelle,
http://data.europa.eu/esco/skill/379ec127-c158-4ce3-90dc-9996678bf05c,cession de propriété,transfert de propriété
http://data.europa.eu/esco/skill/37b99c6b-9aed-4654-a933-8226e998d362,normes relatives aux granules,
http://data.europa.eu/esco/skill/376bc7c6-085e-4a5f-a6a6-6fa8d2c15ca5,mettre à jour des consignes de procédure,
http://data.europa.eu/esco/skill/38043abb-ebc6-4e8d-89f1-fdb9cf5d53de,surveiller des activités,
http://data.europa.eu/esco/skill/37800bb3-4fbc-4786-9e3d-9266bb61f20e,utiliser des outils de métallurgie,
http://data.europa.eu/esco/skill/378b4cd5-ced1-4133-82e6-6d12bee2553b,créer des cartes personnalisées,
http://data.europa.eu/esco/skill/37c2e1e3-a283-4e7e-827c-d89efc1ddf5c,s’assurer que le contenu des expéditions correspond aux documents d’expédition,
http://data.europa.eu/esco/skill/37ba5509-9665-4947-a5ae-f124d5769473,fabriquer de la pâte à papier,
http://data.europa.eu/esco/skill/378189fa-c47b-42d7-ba6b-692b5ae351d1,gérer les aires de stationnement des avions,
http://data.europa.eu/esco/skill/37fd96cf-404a-4fa3-a443-2b5d6858c010,nutrition animale,alimentation animale
http://data.europa.eu/esco/skill/3812bbb9-4053-4685-aed5-af825d809501,concrétiser un concept artistique,
http://data.europa.eu/esco/skill/37f07136-54e8-4c4f-91b5-240fd64cca7d,gérer des systèmes d’alimentation en carburant,
http://data.europa.eu/esco/skill/37f621a7-8346-472a-b6fd-a226751a27d8,chimie organique,
http://data.europa.eu/esco/skill/3827a408-edf1-47e5-8eaa-e77c39fd2d0d,se mettre en relation avec des propriétaires de magasins,
http://data.europa.eu/esco/skill/3818c3ab-c20b-404e-b59b-09ef2d34c263,assurer l’arrimage de la cargaison,
http://data.europa.eu/esco/skill/381306c1-bb5a-4696-8b1b-d7a6679400bf,gérer l’entretien mineur,
http://data.europa.eu/esco/skill/37a438f3-e28c-4e32-83c5-299f047c1dc9,appliquer des outils de développement de contenu,
http://data.europa.eu/esco/skill/37c325b6-1818-4d38-998c-cea4a7380094,planifier des inspections pour la prévention d’infractions aux règles d'hygiène,
http://data.europa.eu/esco/skill/37e39e72-dbca-4717-863d-b9dda19b0759,types de condiments,
http://data.europa.eu/esco/skill/377861af-f966-4c87-a2db-7e99904312b9,systèmes d'information géographique,
http://data.europa.eu/esco/skill/37ab8cef-8abf-43be-a71f-1e45aef610b8,surveiller un lieu de travail,
http://data.europa.eu/esco/skill/37cda11c-63a3-4941-9a66-32e8d999e708,entretenir des équipements de champs pétroliers,
http://data.europa.eu/esco/skill/382ed835-8958-4d86-8471-cff55c6df3e7,organiser les déplacements du personnel,
http://data.europa.eu/esco/skill/3767a7e2-2f0c-41fb-aa14-40af1e00d430,surveiller l'évolution de la fabrication de textiles,
http://data.europa.eu/esco/skill/37992d18-8d7e-4122-ad52-fa5d2d52ebde,comprendre l'ourdou écrit,
http://data.europa.eu/esco/skill/3807585e-a35a-4b84-8498-70a63295609a,ophtalmologie,
http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db,procédés de fabrication,
http://data.europa.eu/esco/skill/3821d148-ef26-4658-8200-b6c6c0395167,produire du plancton,
http://data.europa.eu/esco/skill/384ed14c-bf1f-4a65-aef6-6e711f43c4ce,donner des conseils sur le développement économique,
http://data.europa.eu/esco/skill/385a01ed-800c-4fb2-97f4-56c367cf7f97,procédures vétérinaires de réveil,
http://data.europa.eu/esco/skill/385191f3-436b-4b6e-a2d5-30072aedb690,organiser le fonctionnement des services de soins en structure d’hébergement,organiser le fonctionnement des services de soins en structure d’accueil
http://data.europa.eu/esco/skill/38509fa4-7c06-4a4b-9622-f521f03c37b8,photographie,
http://data.europa.eu/esco/skill/383955b1-9059-47e4-9028-67bb2fdb6be6,enseigner dans une classe d’enseignement primaire,
http://data.europa.eu/esco/skill/3838a64c-78dc-4f3f-a0c0-9f604e33eefd,entretenir des systèmes de communication interne,
http://data.europa.eu/esco/skill/383070cb-1df2-47e5-8707-9741ce5903b4,installer des blocs d’isolation,
http://data.europa.eu/esco/skill/385479b7-5da5-4367-9763-0d15b41bb65b,fournir la documentation utilisateur,
http://data.europa.eu/esco/skill/3859901a-e2b4-446a-b2ee-fd32f6d9db6f,participer à des décisions stratégiques de haut niveau en matière de santé,
http://data.europa.eu/esco/skill/38549a8a-dda2-4a17-893f-a007f933de8d,réaction aux situations d’urgence sanitaire,
http://data.europa.eu/esco/skill/38788a64-6271-40ff-9e0b-5644c38322ff,méthodes de consultation,
http://data.europa.eu/esco/skill/38a32307-bb1e-4593-8fa2-e31384417649,appliquer des techniques de soudage par points,
http://data.europa.eu/esco/skill/38c640be-949e-4a4d-86ae-aba57be9d821,Identifier les ressources financières,
http://data.europa.eu/esco/skill/38822ee4-8fd8-4b1e-867e-0b72cc2080f7,préparer de l’osier à tresser,
http://data.europa.eu/esco/skill/39020c4b-62b0-40f3-9d63-6228dbd6f3c3,déterminer les sources de communautés cibles potentielles pour une œuvre artistique,
http://data.europa.eu/esco/skill/3864b236-ff84-4aaf-a032-7c6f14453976,recommander du matériel audiovisuel à des clients,
http://data.europa.eu/esco/skill/3883f52f-9f86-45eb-9d41-80cf9b9d8e8f,assurer le suivi des subventions accordées,
http://data.europa.eu/esco/skill/38bceda2-af8c-40f5-943b-c9f3f13db6e6,superviser l’alimentation en milieu médical,
http://data.europa.eu/esco/skill/38eed4e2-7fdd-47e6-a79f-5f29bee6c52a,respecter des normes de fonctionnement pour des navires,
http://data.europa.eu/esco/skill/387ee646-0aaa-4161-ab3b-cde87ec09fdf,finances publiques,
http://data.europa.eu/esco/skill/389bd8c7-32c4-4a77-b07c-572fc210d247,stocker des matériaux contaminés,
http://data.europa.eu/esco/skill/38a5c459-c591-4f76-a358-37de342bb11d,offres d’emploi,
http://data.europa.eu/esco/skill/386774ac-fe5b-431a-b485-9aec0bf5c09e,entretenir des équipements électriques,
http://data.europa.eu/esco/skill/38cd93b5-af8a-4528-a0f0-f8439ccb4b09,répondre aux questions de patients,
http://data.europa.eu/esco/skill/393a7e6b-8deb-41a3-a48e-30d5dd68a7df,améliorer la précision d’une arme à feu,
http://data.europa.eu/esco/skill/38f7be4a-f6af-4f1d-a972-8c51b27d2cea,faire appliquer le règlement dans un parc,
http://data.europa.eu/esco/skill/3912b99c-e438-417e-85a2-1c5c10185e33,donner des conseils de conservation,
http://data.europa.eu/esco/skill/38a6e9b0-e502-477c-9a9f-df1363984507,procédés et techniques de précouture pour des articles chaussants et des articles en cuir,
http://data.europa.eu/esco/skill/38817744-8b79-47cd-bdb0-023e97ddfe6f,gérer la réception de matières premières destinées à des aliments pour animaux,
http://data.europa.eu/esco/skill/394028bf-8dd1-4910-ad46-bc9e8e6e5b6d,sensibiliser aux questions de santé,
http://data.europa.eu/esco/skill/38828bb5-f321-4523-af5f-d404cb7a0a24,examiner le coût de produits d’antiquité,
http://data.europa.eu/esco/skill/392cf12b-e0e3-463e-9f07-995274cc0aa8,maintenir une pièce à usiner en métal dans une machine,
http://data.europa.eu/esco/skill/3882c29a-a3b4-48be-8349-00958cdfdc58,assurer la liaison avec des éditeurs de livres,
http://data.europa.eu/esco/skill/3892f2ff-714e-4201-823d-5d6fc5bab621,vérifier la compatibilité de matériaux,
http://data.europa.eu/esco/skill/38efd8de-d313-4aa5-abc0-cefa5ec64002,aider les visiteurs d'un parc d'attractions,
http://data.europa.eu/esco/skill/38a7be9c-450b-47e4-a2bc-924fbcf5c0c6,faciliter l’activité physique dans la communauté,
http://data.europa.eu/esco/skill/38d49d88-9069-467b-b29e-3cae739bdd4d,construire des modèles prédictifs,
http://data.europa.eu/esco/skill/38dbdfc4-427e-4fc8-b394-b00ec29dbe3a,optique,
http://data.europa.eu/esco/skill/385f27ee-5ea4-4128-bfda-63287a67b179,assurer la sécurité à bord de navires,
http://data.europa.eu/esco/skill/38de2e21-e312-4c73-a2cf-7f8842f2ba62,enregistrer les biens d’une société,
http://data.europa.eu/esco/skill/390bd026-943b-44a5-b871-def0248e26b8,analyser la scénographie,
http://data.europa.eu/esco/skill/38febf2d-fcf8-458a-bde9-2378aca6bf9c,gérer les urgences médicales en l’absence de médecin,
http://data.europa.eu/esco/skill/3935e442-df7f-46c9-8eb8-901d001990b6,organes d’animaux à sang chaud,
http://data.europa.eu/esco/skill/390a3b3d-eca7-4519-b501-4f6fd2b90a54,développer des services de chiropractie,développer des services de chiropraxie|développer des services de chiropratique
http://data.europa.eu/esco/skill/3912401a-cccf-4995-9f5b-76302b26fff4,composants optomécaniques,
http://data.europa.eu/esco/skill/39531b63-5c06-432f-81e3-15b551ae1310,appliquer les valeurs d’une entreprise,
http://data.europa.eu/esco/skill/3938da70-dd7a-4092-b039-10c2218867fd,réagir en cas d’urgence minière,
http://data.europa.eu/esco/skill/386b5f54-e70e-45f4-bd24-3db6acec0e79,plonger des gemmes dans des produits chimiques liquides,plonger des pierres précieuses dans des produits chimiques liquides
http://data.europa.eu/esco/skill/3971a9e2-a56a-415d-ae27-bda6993af708,faire fonctionner des machines de fabrication de pilules,
http://data.europa.eu/esco/skill/398304c5-6073-4968-afc7-394fbd837d74,mesurer l’efficacité du service fourni,
http://data.europa.eu/esco/skill/397c14d5-42e0-4c85-8376-4c70b5a90bcf,techniques de conservation,
http://data.europa.eu/esco/skill/3955cd15-a1fa-4c16-99b4-c39cb17db21d,mesures de protection contre l'introduction d'organismes nuisibles,
http://data.europa.eu/esco/skill/397412dc-47c4-4580-82d0-15a9f9a86ea2,concevoir des systèmes de puits de drainage,
http://data.europa.eu/esco/skill/3984527c-3a61-460f-8089-a8473b92b515,analyser des informations dans le domaine des soins vétérinaires,
http://data.europa.eu/esco/skill/398b4b25-fb61-4003-9293-50914d8bfcba,utiliser un serveur média,
http://data.europa.eu/esco/skill/397afe57-de4d-4db6-a889-cc1de4cac0a1,établir des normes strictes pour la prise en charge de collections,
http://data.europa.eu/esco/skill/3982571a-e9ce-442a-a4a0-fdfc97727091,tenir une caisse,
http://data.europa.eu/esco/skill/39e71107-3aa9-41a0-809c-edea477c968f,réaliser des arpentages de terrains,
http://data.europa.eu/esco/skill/39d92981-7b68-47de-bfc0-5374c067dba9,contrôler la documentation des transactions commerciales,
http://data.europa.eu/esco/skill/39e43f7c-a95e-4583-be76-bb134ccce1ae,procédures des services financiers,
http://data.europa.eu/esco/skill/39f9b48c-04b5-4e6f-9c52-3cdb29a5a93b,industrie de l'édition,
http://data.europa.eu/esco/skill/3a33cec3-4b44-471a-8864-5cc8567a8b1f,logiciel de CAO-DAO,
http://data.europa.eu/esco/skill/39f55791-434d-4169-9a46-c000a2859a66,assurer la sécurité de systèmes électriques mobiles,
http://data.europa.eu/esco/skill/398df1fc-cd77-4757-981d-367561ae48b7,transférer des embryons d’animaux,
http://data.europa.eu/esco/skill/39dd50ae-814c-4a15-99e9-39afcc36bf9f,dispositions légales dans le secteur social,
http://data.europa.eu/esco/skill/3a08450a-7e60-449d-84cb-a39b3d8aaece,conseiller des écloseries,
